iter	F1	Logloss	Precision	Recall
517	0.6654724586	0.1174768425	1	0.4986577181
518	0.6666666667	0.117405571	1	0.5
519	0.664874552	0.1172622701	1	0.4979865772
520	0.6737872719	0.1167470303	1	0.5080536913
521	0.6731967943	0.1165241868	1	0.5073825503
522	0.6755555556	0.11644865	1	0.5100671141
523	0.6755555556	0.1163623132	1	0.5100671141
524	0.6755555556	0.1163097262	1	0.5100671141
525	0.676143936	0.1162604358	1	0.510738255
526	0.676143936	0.1160907528	1	0.510738255
527	0.6749666518	0.1158589872	1	0.5093959732
528	0.6743772242	0.1156862124	1	0.5087248322
529	0.676731794	0.1155177248	1	0.511409396
530	0.6784922395	0.1152323952	1	0.5134228188
531	0.6790780142	0.1151311461	1	0.5140939597
532	0.6808322266	0.1150155191	1	0.5161073826
533	0.683745583	0.1148511202	1	0.5194630872
534	0.6849073257	0.1146588535	1	0.5208053691
535	0.683745583	0.1144868367	1	0.5194630872
536	0.683745583	0.1143195838	1	0.5194630872
537	0.6831639417	0.1141082966	1	0.5187919463
538	0.6860670194	0.113795192	1	0.522147651
539	0.6866460996	0.1136634867	1	0.5228187919
540	0.6878027301	0.1134587154	1	0.5241610738
541	0.6912604304	0.1132604057	1	0.5281879195
542	0.690685413	0.1130971629	1	0.5275167785
543	0.6918349429	0.1129243069	1	0.5288590604
544	0.6935554581	0.1127403453	1	0.5308724832
545	0.6958424508	0.1126508315	1	0.533557047
546	0.6958424508	0.1124496177	1	0.533557047
547	0.699257966	0.1122144674	1	0.5375838926
548	0.7003924989	0.1120925922	1	0.5389261745
549	0.7003924989	0.1120102296	1	0.5389261745
550	0.7003924989	0.1119780535	1	0.5389261745
551	0.7015250545	0.1118010642	1	0.5402684564
552	0.7026556378	0.1116414165	1	0.5416107383
553	0.7003924989	0.1115286356	1	0.5389261745
554	0.7009590235	0.1114041112	1	0.5395973154
555	0.7009590235	0.1111861464	1	0.5395973154
556	0.7032201915	0.1110026334	1	0.5422818792
557	0.7043478261	0.110824528	1	0.5436241611
558	0.7060356057	0.1107267816	1	0.5456375839
559	0.7065972222	0.1106436985	1	0.5463087248
560	0.7088388215	0.1104196707	1	0.5489932886
561	0.7093980078	0.1103609197	1	0.5496644295
562	0.7082791504	0.1101487069	1	0.5483221477
563	0.7093980078	0.1100366032	1	0.5496644295
564	0.7127429806	0.1098168724	1	0.5536912752
565	0.7121866897	0.1097222924	1	0.5530201342
566	0.713298791	0.1096135185	1	0.5543624161
567	0.7160706592	0.109443435	1	0.5577181208
568	0.7149633463	0.1092734453	1	0.5563758389
569	0.7166236003	0.1090999215	1	0.5583892617
570	0.7188306105	0.1089054551	1	0.5610738255
571	0.7204808931	0.1087705019	1	0.5630872483
572	0.7210300429	0.1085774609	1	0.5637583893
573	0.7221269297	0.1082356553	1	0.5651006711
574	0.7221269297	0.1080482131	1	0.5651006711
575	0.7215787216	0.1077919655	1	0.5644295302
576	0.7259512612	0.1074981067	1	0.5697986577
577	0.7254063302	0.1073342729	1	0.5691275168
578	0.7254063302	0.1072965251	1	0.5691275168
579	0.7275832622	0.1070147703	1	0.5718120805
580	0.728668942	0.1068914322	1	0.5731543624
581	0.7324542748	0.1067816203	1	0.577852349
582	0.7346072187	0.1065828675	1	0.5805369128
583	0.7378229564	0.1063613841	1	0.5845637584
584	0.7367528614	0.1061296533	1	0.5832214765
585	0.7378229564	0.1059984257	1	0.5845637584
586	0.7394247039	0.1058493724	1	0.5865771812
587	0.7447346251	0.1055270142	1	0.5932885906
588	0.7442056469	0.1054051892	1	0.5926174497
589	0.7436762226	0.1052088673	1	0.5919463087
590	0.7431463518	0.1050355903	1	0.5912751678
591	0.7436762226	0.1049971044	1	0.5919463087
592	0.7426160338	0.1048679431	1	0.5906040268
593	0.7436762226	0.1046555856	1	0.5919463087
594	0.7463188894	0.1043456551	1	0.5953020134
595	0.7489504618	0.10412304	1	0.5986577181
596	0.75	0.1039822009	1	0.6
597	0.750524109	0.1038674665	1	0.6006711409
598	0.7526161574	0.1036964206	1	0.6033557047
599	0.7531380753	0.1035660164	1	0.6040268456
600	0.7531380753	0.1034696936	1	0.6040268456
601	0.7520938023	0.10325355	1	0.6026845638
602	0.7526161574	0.1031247973	1	0.6033557047
603	0.75	0.1029732545	1	0.6
604	0.7515710096	0.1027406427	1	0.6020134228
605	0.7531380753	0.1025880259	1	0.6040268456
606	0.7552213868	0.1024364644	1	0.6067114094
607	0.7557411273	0.1022880918	1	0.6073825503
608	0.7572977481	0.1020744858	1	0.6093959732
609	0.759367194	0.1019052399	1	0.6120805369
610	0.7583333333	0.1017535486	1	0.610738255
611	0.758850479	0.1016247194	1	0.611409396
612	0.758850479	0.1015906423	1	0.611409396
613	0.759367194	0.1015478881	1	0.6120805369
614	0.758850479	0.1013933481	1	0.611409396
615	0.7609147609	0.1013143516	1	0.6140939597
616	0.759883479	0.1012812557	1	0.6127516779
617	0.7614297589	0.1011810474	1	0.6147651007
618	0.7624584718	0.100952945	1	0.6161073826
619	0.7624584718	0.1007878508	1	0.6161073826
620	0.7645107794	0.1006202514	1	0.6187919463
621	0.7650227932	0.1004952104	1	0.6194630872
622	0.7650227932	0.1003993442	1	0.6194630872
623	0.7650227932	0.1002945272	1	0.6194630872
624	0.7660455487	0.1001203743	1	0.6208053691
625	0.7660455487	0.09998880761	1	0.6208053691
626	0.7675765095	0.09983302273	1	0.6228187919
627	0.7675765095	0.09966658456	1	0.6228187919
628	0.7680859859	0.09952942408	1	0.6234899329
629	0.7711340206	0.0993979824	1	0.6275167785
630	0.7716405606	0.09929384295	1	0.6281879195
631	0.7716405606	0.09919066965	1	0.6281879195
632	0.7721466831	0.09907079148	1	0.6288590604
633	0.7736625514	0.09890239216	1	0.6308724832
634	0.7731576781	0.09889803267	1	0.6302013423
635	0.7741670095	0.09872772289	1	0.6315436242
636	0.7736625514	0.09855835369	1	0.6308724832
637	0.7751746815	0.09847092278	1	0.632885906
638	0.776683087	0.09836781873	1	0.6348993289
639	0.776683087	0.0982033261	1	0.6348993289
640	0.7771850636	0.09804168734	1	0.6355704698
641	0.7776866284	0.09799886791	1	0.6362416107
642	0.776683087	0.09787335477	1	0.6348993289
643	0.7781877819	0.09776592678	1	0.6369127517
644	0.7781877819	0.09765931833	1	0.6369127517
645	0.779188857	0.09753084905	1	0.6382550336
646	0.7811860941	0.0974237759	1	0.6409395973
647	0.7816843827	0.09730682111	1	0.6416107383
648	0.7826797386	0.09722258869	1	0.6429530201
649	0.7826797386	0.09701329315	1	0.6429530201
650	0.782182264	0.09686364688	1	0.6422818792
651	0.7826797386	0.09681943668	1	0.6429530201
652	0.7836734694	0.09662186341	1	0.644295302
653	0.7846655791	0.09655525984	1	0.6456375839
654	0.7856560717	0.0964191038	1	0.6469798658
655	0.7866449511	0.09623462056	1	0.6483221477
656	0.7871387871	0.09619430287	1	0.6489932886
657	0.7876322213	0.09610646541	1	0.6496644295
658	0.7881252542	0.09586924703	1	0.6503355705
659	0.7891101178	0.09575004121	1	0.6516778523
660	0.7886178862	0.09565619687	1	0.6510067114
661	0.7891101178	0.09551884503	1	0.6516778523
662	0.7886178862	0.09538566001	1	0.6510067114
663	0.7886178862	0.09523195928	1	0.6510067114
664	0.7891101178	0.09512617717	1	0.6516778523
665	0.7891101178	0.09507910552	1	0.6516778523
666	0.7896019496	0.09504407055	1	0.6523489933
667	0.7896019496	0.09489356217	1	0.6523489933
668	0.7896019496	0.0947652873	1	0.6523489933
669	0.7905844156	0.09461207872	1	0.6536912752
670	0.7915652879	0.09446363809	1	0.655033557
671	0.7915652879	0.0943821673	1	0.655033557
672	0.7940105221	0.09416063271	1	0.6583892617
673	0.7935222672	0.09411564897	1	0.6577181208
674	0.7940105221	0.09402382182	1	0.6583892617
675	0.7949858471	0.09393002339	1	0.6597315436
676	0.7944983819	0.09382045847	1	0.6590604027
677	0.7949858471	0.09371556188	1	0.6597315436
678	0.795959596	0.09355035527	1	0.6610738255
679	0.7969317723	0.09337911437	1	0.6624161074
680	0.7993553586	0.09319329974	1	0.6657718121
681	0.7998389046	0.09307550239	1	0.666442953
682	0.800804829	0.09291172624	1	0.6677852349
683	0.8017691998	0.09278792537	1	0.6691275168
684	0.8017691998	0.09266286493	1	0.6691275168
685	0.8012872084	0.09253591789	1	0.6684563758
686	0.8022508039	0.09244059641	1	0.6697986577
687	0.8027320209	0.09233001366	1	0.6704697987
688	0.8027320209	0.09222295604	1	0.6704697987
689	0.8032128514	0.09215945117	1	0.6711409396
690	0.8046530285	0.09206236194	1	0.6731543624
691	0.8056112224	0.09192352354	1	0.6744966443
692	0.8056112224	0.09187682829	1	0.6744966443
693	0.8051323176	0.09169184143	1	0.6738255034
694	0.8060897436	0.09160494644	1	0.6751677852
695	0.8065678815	0.0915369403	1	0.6758389262
696	0.8075230092	0.09137169042	1	0.6771812081
697	0.8084766094	0.09119698382	1	0.6785234899
698	0.8084766094	0.09110220556	1	0.6785234899
699	0.8084766094	0.09096097938	1	0.6785234899
700	0.808	0.09081539059	1	0.677852349
701	0.8094286856	0.09071943353	1	0.6798657718
702	0.8094286856	0.09070720878	1	0.6798657718
703	0.8099041534	0.09059752847	1	0.6805369128
704	0.8094286856	0.09052170698	1	0.6798657718
705	0.8094286856	0.09047923653	1	0.6798657718
706	0.8099041534	0.09038914348	1	0.6805369128
707	0.8099041534	0.09035700908	1	0.6805369128
708	0.8118022329	0.09012916921	1	0.6832214765
709	0.8118022329	0.08999126115	1	0.6832214765
710	0.8122758071	0.08988322469	1	0.6838926174
711	0.812749004	0.08978814761	1	0.6845637584
712	0.812749004	0.08975550669	1	0.6845637584
713	0.8141663351	0.08962284539	1	0.6865771812
714	0.8160508542	0.08943837857	1	0.689261745
715	0.8151093439	0.0893299166	1	0.6879194631
716	0.8165210485	0.08923220186	1	0.6899328859
717	0.8183980967	0.08907854787	1	0.6926174497
718	0.8188664289	0.08899616473	1	0.6932885906
719	0.8188664289	0.08884456862	1	0.6932885906
720	0.8188664289	0.08870919004	1	0.6932885906
721	0.8183980967	0.08856305971	1	0.6926174497
722	0.8193343899	0.08845508257	1	0.6939597315
723	0.8188664289	0.0883786495	1	0.6932885906
724	0.8202692003	0.08831603867	1	0.6953020134
725	0.8202692003	0.08825095289	1	0.6953020134
726	0.8202692003	0.088173823	1	0.6953020134
727	0.8207360507	0.08806644101	1	0.6959731544
728	0.8202692003	0.08802142807	1	0.6953020134
729	0.8207360507	0.08797954405	1	0.6959731544
730	0.8212025316	0.08782138222	1	0.6966442953
731	0.8216686437	0.08772978977	1	0.6973154362
732	0.8221343874	0.0876293975	1	0.6979865772
733	0.8225997629	0.08753971816	1	0.6986577181
734	0.8230647709	0.08738261811	1	0.6993288591
735	0.8225997629	0.08730724776	1	0.6986577181
736	0.8235294118	0.0871714257	1	0.7
737	0.8239936859	0.08701200721	1	0.7006711409
738	0.8253843122	0.08688342817	1	0.7026845638
739	0.8258471237	0.08675137482	1	0.7033557047
740	0.8267716535	0.08655341955	1	0.7046979866
741	0.8276947286	0.08644375333	1	0.7060402685
742	0.8295365279	0.08634390234	1	0.7087248322
743	0.8286163522	0.08625813402	1	0.7073825503
744	0.8276947286	0.08599872492	1	0.7060402685
745	0.8299960738	0.08587488683	1	0.7093959732
746	0.8318306546	0.08571030915	1	0.7120805369
747	0.8322884013	0.08560741215	1	0.7127516779
748	0.8318306546	0.08545990135	1	0.7120805369
749	0.8327457893	0.08538049644	1	0.7134228188
750	0.8332028191	0.08523229269	1	0.7140939597
751	0.8336594912	0.08512189847	1	0.7147651007
752	0.8359375	0.08502181906	1	0.7181208054
753	0.8359375	0.0849116173	1	0.7181208054
754	0.8359375	0.08482847279	1	0.7181208054
755	0.837300039	0.08471082909	1	0.7201342282
756	0.838659392	0.08463914177	1	0.722147651
757	0.8391118037	0.08453141367	1	0.7228187919
758	0.8391118037	0.0844190945	1	0.7228187919
759	0.838659392	0.08437396382	1	0.722147651
760	0.8395638629	0.0841928622	1	0.7234899329
761	0.8395638629	0.08412452411	1	0.7234899329
762	0.8400155703	0.08406549992	1	0.7241610738
763	0.8400155703	0.08398624065	1	0.7241610738
764	0.8409179308	0.08379181457	1	0.7255033557
765	0.8409179308	0.0837585725	1	0.7255033557
766	0.8418188885	0.08358666745	1	0.7268456376
767	0.8445133773	0.0834492777	1	0.7308724832
768	0.8449612403	0.08331366112	1	0.7315436242
769	0.8436166085	0.08312181556	1	0.7295302013
770	0.8440651668	0.08300041671	1	0.7302013423
771	0.8471953578	0.0828937388	1	0.7348993289
772	0.8471953578	0.082777804	1	0.7348993289
773	0.8476411446	0.08264024611	1	0.7355704698
774	0.8480865868	0.0826030122	1	0.7362416107
775	0.846749226	0.08253964095	1	0.7342281879
776	0.8476411446	0.08241364063	1	0.7355704698
777	0.8485316847	0.08232064733	1	0.7369127517
778	0.8489764388	0.08225069456	1	0.7375838926
779	0.849864917	0.08211870609	1	0.7389261745
780	0.8507520247	0.08194613463	1	0.7402684564
781	0.850308642	0.08178957846	1	0.7395973154
782	0.8525221409	0.0816432151	1	0.7429530201
783	0.8525221409	0.08155940428	1	0.7429530201
784	0.8520801233	0.08144414855	1	0.7422818792
785	0.8529638183	0.08135810369	1	0.7436241611
786	0.8534051558	0.08131430696	1	0.744295302
787	0.8542868128	0.08126991243	1	0.7456375839
788	0.854727133	0.08122341149	1	0.7463087248
789	0.8542868128	0.08118686813	1	0.7456375839
790	0.8560460653	0.08104657949	1	0.7483221477
791	0.8556067588	0.08097139995	1	0.7476510067
792	0.8569236671	0.08070567932	1	0.7496644295
793	0.8556067588	0.08060031323	1	0.7476510067
794	0.8556067588	0.08049908182	1	0.7476510067
795	0.8564850345	0.08043130963	1	0.7489932886
796	0.8573619632	0.08036603472	1	0.7503355705
797	0.8582375479	0.08025746131	1	0.7516778523
798	0.8586748372	0.08011967513	1	0.7523489933
799	0.8604206501	0.07997762428	1	0.755033557
800	0.8595484118	0.0798976571	1	0.7536912752
801	0.8604206501	0.07979076982	1	0.755033557
802	0.8608562691	0.07974267251	1	0.755704698
803	0.8612915552	0.07970879831	1	0.7563758389
804	0.8617265088	0.07958853099	1	0.7570469799
805	0.8617265088	0.07950841095	1	0.7570469799
806	0.8625954198	0.07945782564	1	0.7583892617
807	0.8630293781	0.07932258735	1	0.7590604027
808	0.8621611302	0.07921097482	1	0.7577181208
809	0.8625954198	0.07918883574	1	0.7583892617
810	0.8634630053	0.07914415573	1	0.7597315436
811	0.8630293781	0.07905138838	1	0.7590604027
812	0.8643292683	0.07895513301	1	0.7610738255
813	0.8647619048	0.07883662695	1	0.7617449664
814	0.8656261896	0.07867364472	1	0.7630872483
815	0.8656261896	0.07862337593	1	0.7630872483
816	0.8669201521	0.07850675752	1	0.7651006711
817	0.8673508172	0.07842156631	1	0.7657718121
818	0.867781155	0.07836768634	1	0.766442953
819	0.868211166	0.07827144712	1	0.767114094
820	0.8699279484	0.07813111978	1	0.7697986577
821	0.870784388	0.07800375025	1	0.7711409396
822	0.870784388	0.07791899079	1	0.7711409396
823	0.8716395305	0.07782825805	1	0.7724832215
824	0.8729198185	0.0776345273	1	0.7744966443
825	0.8729198185	0.07752371954	1	0.7744966443
826	0.8741972044	0.07736302563	1	0.7765100671
827	0.8746223565	0.07727912181	1	0.7771812081
828	0.8741972044	0.0771852577	1	0.7765100671
829	0.8750471876	0.07708640541	1	0.777852349
830	0.8750471876	0.07705731205	1	0.777852349
831	0.8758958883	0.0769690312	1	0.7791946309
832	0.8775894539	0.07693068127	1	0.7818791946
833	0.8780120482	0.07683331547	1	0.7825503356
834	0.8784343244	0.07675113278	1	0.7832214765
835	0.8784343244	0.07672195987	1	0.7832214765
836	0.8788562829	0.07664745911	1	0.7838926174
837	0.8805409467	0.07653976463	1	0.7865771812
838	0.8805409467	0.07644651999	1	0.7865771812
839	0.8805409467	0.07637957264	1	0.7865771812
840	0.8813813814	0.07620952915	1	0.7879194631
841	0.8805409467	0.07605782409	1	0.7865771812
842	0.8801202555	0.07598249364	1	0.7859060403
843	0.8809613218	0.07580924392	1	0.7872483221
844	0.8822205551	0.07566217735	1	0.789261745
845	0.88263967	0.07555945862	1	0.7899328859
846	0.88263967	0.07544235702	1	0.7899328859
847	0.8830584708	0.07532271217	1	0.7906040268
848	0.8847305389	0.07524422484	1	0.7932885906
849	0.8847305389	0.07514577015	1	0.7932885906
850	0.885147774	0.07510858071	1	0.7939597315
851	0.8855646971	0.07506571463	1	0.7946308725
852	0.8868135973	0.07489039001	1	0.7966442953
853	0.8863976084	0.0747381849	1	0.7959731544
854	0.8872292756	0.07467148743	1	0.7973154362
855	0.8876446435	0.07461867455	1	0.7979865772
856	0.8876446435	0.07458961804	1	0.7979865772
857	0.8880597015	0.07445183703	1	0.7986577181
858	0.889303019	0.07430829417	1	0.8006711409
859	0.8897168405	0.07404152292	1	0.8013422819
860	0.890956457	0.07392484901	1	0.8033557047
861	0.890956457	0.07378697911	1	0.8033557047
862	0.8901303538	0.07369585281	1	0.8020134228
863	0.8905435592	0.0736690929	1	0.8026845638
864	0.8921933086	0.07357950906	1	0.8053691275
865	0.8917813313	0.07353174458	1	0.8046979866
866	0.8921933086	0.07347449962	1	0.8053691275
867	0.8921933086	0.07342994734	1	0.8053691275
868	0.8921933086	0.07332448333	1	0.8053691275
869	0.8926049796	0.07320900085	1	0.8060402685
870	0.8930163447	0.07303134132	1	0.8067114094
871	0.8921933086	0.07297680861	1	0.8053691275
872	0.8926049796	0.07290718398	1	0.8060402685
873	0.8934274044	0.0727439122	1	0.8073825503
874	0.8930163447	0.07265237815	1	0.8067114094
875	0.8934274044	0.07244162307	1	0.8073825503
876	0.8934274044	0.0723621567	1	0.8073825503
877	0.8930163447	0.07227621464	1	0.8067114094
878	0.8942486085	0.0722054386	1	0.8087248322
879	0.8946587537	0.07213496773	1	0.8093959732
880	0.8942486085	0.07204595875	1	0.8087248322
881	0.8946587537	0.07192731053	1	0.8093959732
882	0.8962962963	0.07179196079	1	0.8120805369
883	0.8967049241	0.07177565454	1	0.8127516779
884	0.8975212727	0.07170817476	1	0.8140939597
885	0.8975212727	0.07164269	1	0.8140939597
886	0.8979289941	0.07147101418	1	0.8147651007
887	0.8991503509	0.07130849415	1	0.8167785235
888	0.8991503509	0.07126332193	1	0.8167785235
889	0.9007746219	0.07117502765	1	0.8194630872
890	0.9007746219	0.07103951605	1	0.8194630872
891	0.901179941	0.07091669421	1	0.8201342282
892	0.901179941	0.07077373056	1	0.8201342282
893	0.9015849613	0.07069914761	1	0.8208053691
894	0.9019896831	0.07059648188	1	0.8214765101
895	0.9032020611	0.07053140899	1	0.8234899329
896	0.9036055923	0.07041603157	1	0.8241610738
897	0.9036055923	0.07036960003	1	0.8241610738
898	0.9040088268	0.07030582827	1	0.8248322148
899	0.9048144065	0.07022405823	1	0.8261744966
900	0.9048144065	0.07014839586	1	0.8261744966
901	0.9048144065	0.07008820029	1	0.8261744966
902	0.9056188028	0.06997755156	1	0.8275167785
903	0.906020558	0.06993155757	1	0.8281879195
904	0.9064220183	0.06985355009	1	0.8288590604
905	0.906020558	0.06982117163	1	0.8281879195
906	0.9064220183	0.06977779174	1	0.8288590604
907	0.9068231842	0.06964932206	1	0.8295302013
908	0.9072240557	0.06957813497	1	0.8302013423
909	0.9072240557	0.06944553902	1	0.8302013423
910	0.9072240557	0.06933397732	1	0.8302013423
911	0.9080249176	0.06930488335	1	0.8315436242
912	0.9076246334	0.06920981936	1	0.8308724832
913	0.9092240117	0.06911982673	1	0.833557047
914	0.9104204753	0.06901318964	1	0.8355704698
915	0.9108187135	0.06892291435	1	0.8362416107
916	0.9100219459	0.06872606025	1	0.8348993289
917	0.9112166606	0.06865636482	1	0.8369127517
918	0.911614317	0.06853664679	1	0.8375838926
919	0.911614317	0.06848592413	1	0.8375838926
920	0.911614317	0.0683976949	1	0.8375838926
921	0.9120116831	0.0683141688	1	0.8382550336
922	0.9124087591	0.06821845044	1	0.8389261745
923	0.9135982501	0.06808316334	1	0.8409395973
924	0.9139941691	0.06802131595	1	0.8416107383
925	0.9143897996	0.06796478301	1	0.8422818792
926	0.9143897996	0.06781897552	1	0.8422818792
927	0.9151801966	0.06769858219	1	0.8436241611
928	0.914785142	0.06760962817	1	0.8429530201
929	0.914785142	0.06756389994	1	0.8429530201
930	0.9155749636	0.06749798588	1	0.844295302
931	0.9155749636	0.0674475503	1	0.844295302
932	0.9151801966	0.06734840769	1	0.8436241611
933	0.9155749636	0.06730611004	1	0.844295302
934	0.9155749636	0.06721990144	1	0.844295302
935	0.9155749636	0.0671397493	1	0.844295302
936	0.9151801966	0.06710734707	1	0.8436241611
937	0.9155749636	0.06700866207	1	0.844295302
938	0.9187227866	0.06683698077	1	0.8496644295
939	0.9187227866	0.06680488268	1	0.8496644295
940	0.9191149801	0.06672806908	1	0.8503355705
941	0.9202898551	0.06668395438	1	0.8523489933
942	0.9210716872	0.06660970681	1	0.8536912752
943	0.9222423146	0.06648114255	1	0.855704698
944	0.9218523878	0.06633137662	1	0.855033557
945	0.9218523878	0.06616285086	1	0.855033557
946	0.9230213227	0.06604758454	1	0.8570469799
947	0.9237992055	0.06589307863	1	0.8583892617
948	0.9253516048	0.0658562353	1	0.8610738255
949	0.9253516048	0.06571998881	1	0.8610738255
950	0.9245759654	0.06559817524	1	0.8597315436
951	0.924963925	0.06554719328	1	0.8604026846
952	0.924963925	0.06549770575	1	0.8604026846
953	0.9253516048	0.06544305714	1	0.8610738255
954	0.925739005	0.06536450423	1	0.8617449664
955	0.9253516048	0.06531384524	1	0.8610738255
956	0.9253516048	0.06527071419	1	0.8610738255
957	0.9253516048	0.06521613979	1	0.8610738255
958	0.924963925	0.0651236016	1	0.8604026846
959	0.925739005	0.06504909398	1	0.8617449664
960	0.9261261261	0.06496605605	1	0.8624161074
961	0.9268995319	0.06491078283	1	0.8637583893
962	0.9261261261	0.06477547558	1	0.8624161074
963	0.9261261261	0.06469895719	1	0.8624161074
964	0.9265129683	0.06464458236	1	0.8630872483
965	0.9261261261	0.06455042084	1	0.8624161074
966	0.9261261261	0.06443891631	1	0.8624161074
967	0.9265129683	0.06438179491	1	0.8630872483
968	0.9265129683	0.06425775258	1	0.8630872483
969	0.9272858171	0.06417086011	1	0.8644295302
970	0.9272858171	0.06407522486	1	0.8644295302
971	0.9268995319	0.06394936169	1	0.8637583893
972	0.9268995319	0.06387866753	1	0.8637583893
973	0.9265129683	0.06380369606	1	0.8630872483
974	0.9268995319	0.06370068248	1	0.8637583893
975	0.9268995319	0.06360035904	1	0.8637583893
976	0.9268995319	0.06352239925	1	0.8637583893
977	0.9284430061	0.06336628447	1	0.866442953
978	0.9288281812	0.06329573151	1	0.867114094
979	0.9292130794	0.06319263157	1	0.8677852349
980	0.9288281812	0.06317618734	1	0.867114094
981	0.9295977011	0.06308173529	1	0.8684563758
982	0.9295977011	0.06300642015	1	0.8684563758
983	0.9295977011	0.06298637155	1	0.8684563758
984	0.9303661163	0.06289312805	1	0.8697986577
985	0.9303661163	0.06284636848	1	0.8697986577
986	0.9303661163	0.06276875315	1	0.8697986577
987	0.9295977011	0.06259295336	1	0.8684563758
988	0.9295977011	0.06251938765	1	0.8684563758
989	0.9307499103	0.06237507325	1	0.8704697987
990	0.931133429	0.06230889182	1	0.8711409396
991	0.9315166726	0.06219699819	1	0.8718120805
992	0.9315166726	0.06215602583	1	0.8718120805
993	0.9299820467	0.06209636785	1	0.8691275168
994	0.931133429	0.06200899163	1	0.8711409396
995	0.9315166726	0.06195301369	1	0.8718120805
996	0.9307499103	0.06190734286	1	0.8704697987
997	0.931133429	0.06179410942	1	0.8711409396
998	0.9315166726	0.06172171804	1	0.8718120805
999	0.9322823361	0.06169734086	1	0.8731543624
